shift_key,date_key,store_key,employee_key,shift_type,scheduled_hours,actual_hours,labor_cost,is_overtime
497,20251010,1,1,Morning,5.0,5.3,430.31,1
498,20251012,1,1,Morning,8.5,8.0,649.52,0
499,20251013,1,1,Morning,8.5,8.6,698.23,0
500,20251015,1,1,Morning,8.5,8.2,665.76,0
501,20251016,1,1,Morning,8.5,8.8,714.47,1
502,20251019,1,1,Morning,8.5,8.6,698.23,0
503,20251020,1,1,Morning,8.5,9.1,738.83,1
504,20251021,1,1,Morning,8.5,8.6,698.23,0
505,20251022,1,1,Morning,8.5,8.2,665.76,0
506,20251023,1,1,Morning,8.5,8.6,698.23,0
507,20251026,1,1,Morning,8.5,8.4,682.00,0
508,20251027,1,1,Morning,8.5,8.8,714.47,1
509,20251028,1,1,Morning,8.5,9.2,746.95,1
510,20251029,1,1,Morning,8.5,8.4,682.00,0
511,20251030,1,1,Morning,8.5,9.1,738.83,1
512,20251102,1,1,Morning,8.5,8.7,706.35,0
513,20251103,1,1,Morning,8.5,9.2,746.95,1
514,20251104,1,1,Morning,8.5,9.1,738.83,1
515,20251105,1,1,Morning,8.5,8.0,649.52,0
516,20251106,1,1,Morning,8.5,8.6,698.23,0
517,20251109,1,1,Morning,8.5,8.2,665.76,0
518,20251110,1,1,Morning,8.5,8.6,698.23,0
519,20251111,1,1,Morning,8.5,8.1,657.64,0
520,20251112,1,1,Morning,8.5,9.5,771.31,1
521,20251113,1,1,Morning,8.5,9.5,771.31,1
522,20251114,1,1,Morning,5.0,6.0,487.14,1
523,20251116,1,1,Morning,8.5,8.0,649.52,0
524,20251117,1,1,Morning,8.5,8.9,722.59,1
525,20251118,1,1,Morning,8.5,8.8,714.47,1
526,20251119,1,1,Morning,8.5,8.9,722.59,1
527,20251120,1,1,Morning,8.5,8.7,706.35,0
528,20251121,1,1,Morning,5.0,6.0,487.14,1
529,20251123,1,1,Morning,8.5,9.0,730.71,1
530,20251124,1,1,Morning,8.5,8.1,657.64,0
531,20251125,1,1,Morning,8.5,9.0,730.71,1
532,20251126,1,1,Morning,8.5,9.5,771.31,1
533,20251127,1,1,Morning,8.5,8.2,665.76,0
534,20251128,1,1,Morning,5.0,5.2,422.19,0
535,20251130,1,1,Morning,8.5,9.1,738.83,1
536,20251201,1,1,Morning,8.5,8.8,714.47,1
537,20251202,1,1,Morning,8.5,9.2,746.95,1
538,20251203,1,1,Morning,8.5,9.2,746.95,1
539,20251204,1,1,Morning,8.5,8.2,665.76,0
540,20251207,1,1,Morning,8.5,8.7,706.35,0
541,20251208,1,1,Morning,8.5,9.3,755.07,1
542,20251209,1,1,Morning,8.5,8.6,698.23,0
543,20251210,1,1,Morning,8.5,8.4,682.00,0
544,20251211,1,1,Morning,8.5,8.7,706.35,0
545,20251214,1,1,Morning,8.5,8.9,722.59,1
546,20251216,1,1,Morning,8.5,8.6,698.23,0
547,20251217,1,1,Morning,8.5,9.0,730.71,1
548,20251218,1,1,Morning,8.5,9.1,738.83,1
549,20251221,1,1,Morning,8.5,8.3,673.88,0
550,20251222,1,1,Morning,8.5,8.8,714.47,1
551,20251223,1,1,Morning,8.5,9.2,746.95,1
552,20251224,1,1,Morning,8.5,8.5,690.12,0
553,20251225,1,1,Morning,8.5,8.6,698.23,0
554,20251226,1,1,Morning,5.0,5.9,479.02,1
555,20251228,1,1,Morning,8.5,9.4,763.19,1
556,20251229,1,1,Morning,8.5,8.2,665.76,0
557,20251230,1,1,Morning,8.5,8.5,690.12,0
558,20251231,1,1,Morning,8.5,8.8,714.47,1
559,20240101,1,2,Morning,8.5,9.1,520.98,1
560,20240102,1,2,Morning,8.5,8.9,509.53,1
561,20240103,1,2,Morning,8.5,8.4,480.90,0
562,20240104,1,2,Morning,8.5,8.4,480.90,0
563,20240105,1,2,Morning,5.0,4.6,263.35,0
564,20240107,1,2,Morning,8.5,9.4,538.15,1
565,20240108,1,2,Morning,8.5,8.5,486.63,0
566,20240109,1,2,Morning,8.5,8.5,486.63,0
567,20240110,1,2,Morning,8.5,8.1,463.73,0
568,20240111,1,2,Morning,8.5,9.2,526.70,1
569,20240112,1,2,Morning,5.0,5.7,326.33,1
570,20240114,1,2,Morning,8.5,8.2,469.45,0
571,20240115,1,2,Morning,8.5,8.1,463.73,0
572,20240116,1,2,Morning,8.5,8.5,486.63,0
573,20240117,1,2,Morning,8.5,8.7,498.08,0
574,20240118,1,2,Morning,8.5,9.2,526.70,1
575,20240121,1,2,Morning,8.5,8.0,458.00,0
576,20240122,1,2,Morning,8.5,8.7,498.08,0
577,20240123,1,2,Morning,8.5,8.6,492.35,0
578,20240124,1,2,Morning,8.5,8.6,492.35,0
579,20240125,1,2,Morning,8.5,9.5,543.88,1
580,20240128,1,2,Morning,8.5,8.1,463.73,0
581,20240129,1,2,Morning,8.5,8.4,480.90,0
582,20240130,1,2,Morning,8.5,8.6,492.35,0
583,20240131,1,2,Morning,8.5,8.0,458.00,0
584,20240201,1,2,Morning,8.5,8.6,492.35,0
585,20240204,1,2,Morning,8.5,8.3,475.18,0
586,20240205,1,2,Morning,8.5,9.3,532.43,1
587,20240206,1,2,Morning,8.5,9.5,543.88,1
588,20240207,1,2,Morning,8.5,8.3,475.18,0
589,20240208,1,2,Morning,8.5,9.4,538.15,1
590,20240211,1,2,Morning,8.5,8.7,498.08,0
591,20240212,1,2,Morning,8.5,8.3,475.18,0
592,20240213,1,2,Morning,8.5,8.3,475.18,0
593,20240214,1,2,Morning,8.5,9.0,515.25,1
594,20240215,1,2,Morning,8.5,8.9,509.53,1
595,20240216,1,2,Morning,5.0,5.5,314.88,1
596,20240218,1,2,Morning,8.5,8.6,492.35,0
597,20240219,1,2,Morning,8.5,8.3,475.18,0
598,20240220,1,2,Morning,8.5,8.7,498.08,0
599,20240221,1,2,Morning,8.5,9.4,538.15,1
600,20240222,1,2,Morning,8.5,9.4,538.15,1
601,20240225,1,2,Morning,8.5,8.2,469.45,0
602,20240226,1,2,Morning,8.5,8.2,469.45,0
603,20240227,1,2,Morning,8.5,8.3,475.18,0
604,20240228,1,2,Morning,8.5,9.4,538.15,1
605,20240229,1,2,Morning,8.5,8.0,458.00,0
606,20240301,1,2,Morning,5.0,6.0,343.50,1
607,20240303,1,2,Morning,8.5,9.0,515.25,1
608,20240304,1,2,Morning,8.5,8.1,463.73,0
609,20240305,1,2,Morning,8.5,8.1,463.73,0
610,20240306,1,2,Morning,8.5,9.4,538.15,1
611,20240307,1,2,Morning,8.5,9.5,543.88,1
612,20240308,1,2,Morning,5.0,5.7,326.33,1
613,20240310,1,2,Morning,8.5,9.5,543.88,1
614,20240311,1,2,Morning,8.5,9.4,538.15,1
615,20240312,1,2,Morning,8.5,8.9,509.53,1
616,20240313,1,2,Morning,8.5,9.0,515.25,1
617,20240314,1,2,Morning,8.5,8.6,492.35,0
618,20240317,1,2,Morning,8.5,9.2,526.70,1
619,20240318,1,2,Morning,8.5,8.1,463.73,0
620,20240319,1,2,Morning,8.5,8.1,463.73,0
621,20240320,1,2,Morning,8.5,9.5,543.88,1
622,20240321,1,2,Morning,8.5,8.7,498.08,0
623,20240322,1,2,Morning,5.0,5.2,297.70,0
624,20240325,1,2,Morning,8.5,9.2,526.70,1
625,20240326,1,2,Morning,8.5,9.4,538.15,1
626,20240327,1,2,Morning,8.5,8.3,475.18,0
627,20240328,1,2,Morning,8.5,8.3,475.18,0
628,20240329,1,2,Morning,5.0,5.2,297.70,0
629,20240331,1,2,Morning,8.5,8.1,463.73,0
630,20240401,1,2,Morning,8.5,9.1,520.98,1
631,20240402,1,2,Morning,8.5,8.9,509.53,1
632,20240403,1,2,Morning,8.5,9.3,532.43,1
633,20240404,1,2,Morning,8.5,8.1,463.73,0
634,20240405,1,2,Morning,5.0,5.5,314.88,1
635,20240407,1,2,Morning,8.5,8.0,458.00,0
636,20240408,1,2,Morning,8.5,9.3,532.43,1
637,20240409,1,2,Morning,8.5,9.4,538.15,1
638,20240410,1,2,Morning,8.5,8.0,458.00,0
639,20240411,1,2,Morning,8.5,8.3,475.18,0
640,20240412,1,2,Morning,5.0,5.1,291.98,0
641,20240414,1,2,Morning,8.5,8.5,486.63,0
642,20240415,1,2,Morning,8.5,9.2,526.70,1
643,20240416,1,2,Morning,8.5,8.5,486.63,0
644,20240417,1,2,Morning,8.5,9.5,543.88,1
645,20240418,1,2,Morning,8.5,8.7,498.08,0
646,20240419,1,2,Morning,5.0,5.9,337.78,1
647,20240421,1,2,Morning,8.5,8.4,480.90,0
648,20240422,1,2,Morning,8.5,9.0,515.25,1
649,20240424,1,2,Morning,8.5,9.2,526.70,1
650,20240425,1,2,Morning,8.5,8.5,486.63,0
651,20240426,1,2,Morning,5.0,5.5,314.88,1
652,20240428,1,2,Morning,8.5,9.3,532.43,1
653,20240430,1,2,Morning,8.5,9.3,532.43,1
654,20240501,1,2,Morning,8.5,9.4,538.15,1
655,20240502,1,2,Morning,8.5,8.1,463.73,0
656,20240503,1,2,Morning,5.0,4.7,269.08,0
657,20240505,1,2,Morning,8.5,8.6,492.35,0
658,20240506,1,2,Morning,8.5,9.2,526.70,1
659,20240507,1,2,Morning,8.5,9.5,543.88,1
660,20240508,1,2,Morning,8.5,9.3,532.43,1
661,20240509,1,2,Morning,8.5,8.0,458.00,0
662,20240510,1,2,Morning,5.0,5.9,337.78,1
663,20240512,1,2,Morning,8.5,8.0,458.00,0
664,20240513,1,2,Morning,8.5,8.6,492.35,0
665,20240515,1,2,Morning,8.5,8.9,509.53,1
666,20240516,1,2,Morning,8.5,8.8,503.80,1
667,20240519,1,2,Morning,8.5,9.0,515.25,1
668,20240520,1,2,Morning,8.5,9.5,543.88,1
669,20240521,1,2,Morning,8.5,9.3,532.43,1
670,20240522,1,2,Morning,8.5,9.1,520.98,1
671,20240523,1,2,Morning,8.5,8.5,486.63,0
672,20240526,1,2,Morning,8.5,8.8,503.80,1
673,20240527,1,2,Morning,8.5,9.5,543.88,1
674,20240528,1,2,Morning,8.5,8.4,480.90,0
675,20240529,1,2,Morning,8.5,8.8,503.80,1
676,20240530,1,2,Morning,8.5,8.4,480.90,0
677,20240531,1,2,Morning,5.0,5.2,297.70,0
678,20240602,1,2,Morning,8.5,9.0,515.25,1
679,20240603,1,2,Morning,8.5,8.9,509.53,1
680,20240604,1,2,Morning,8.5,8.8,503.80,1
681,20240605,1,2,Morning,8.5,8.1,463.73,0
682,20240606,1,2,Morning,8.5,9.5,543.88,1
683,20240607,1,2,Morning,5.0,4.5,257.63,0
684,20240609,1,2,Morning,8.5,9.1,520.98,1
685,20240610,1,2,Morning,8.5,8.8,503.80,1
686,20240611,1,2,Morning,8.5,9.4,538.15,1
687,20240613,1,2,Morning,8.5,9.1,520.98,1
688,20240616,1,2,Morning,8.5,8.2,469.45,0
689,20240617,1,2,Morning,8.5,8.6,492.35,0
690,20240618,1,2,Morning,8.5,8.1,463.73,0
691,20240619,1,2,Morning,8.5,8.5,486.63,0
692,20240620,1,2,Morning,8.5,9.2,526.70,1
693,20240621,1,2,Morning,5.0,5.0,286.25,0
694,20240623,1,2,Morning,8.5,8.3,475.18,0
695,20240624,1,2,Morning,8.5,8.7,498.08,0
696,20240625,1,2,Morning,8.5,8.5,486.63,0
697,20240626,1,2,Morning,8.5,8.0,458.00,0
698,20240627,1,2,Morning,8.5,8.9,509.53,1
699,20240628,1,2,Morning,5.0,5.9,337.78,1
700,20240630,1,2,Morning,8.5,8.0,458.00,0
701,20240701,1,2,Morning,8.5,8.4,480.90,0
702,20240702,1,2,Morning,8.5,8.0,458.00,0
703,20240703,1,2,Morning,8.5,8.6,492.35,0
704,20240704,1,2,Morning,8.5,9.4,538.15,1
705,20240707,1,2,Morning,8.5,8.0,458.00,0
706,20240708,1,2,Morning,8.5,9.5,543.88,1
707,20240709,1,2,Morning,8.5,8.3,475.18,0
708,20240710,1,2,Morning,8.5,8.8,503.80,1
709,20240711,1,2,Morning,8.5,9.5,543.88,1
710,20240714,1,2,Morning,8.5,8.1,463.73,0
711,20240715,1,2,Morning,8.5,8.5,486.63,0
712,20240716,1,2,Morning,8.5,9.1,520.98,1
713,20240717,1,2,Morning,8.5,9.2,526.70,1
714,20240718,1,2,Morning,8.5,8.8,503.80,1
715,20240721,1,2,Morning,8.5,9.3,532.43,1
716,20240722,1,2,Morning,8.5,8.6,492.35,0
717,20240723,1,2,Morning,8.5,8.6,492.35,0
718,20240724,1,2,Morning,8.5,9.4,538.15,1
719,20240725,1,2,Morning,8.5,9.2,526.70,1
720,20240726,1,2,Morning,5.0,6.0,343.50,1
721,20240728,1,2,Morning,8.5,9.1,520.98,1
722,20240729,1,2,Morning,8.5,8.9,509.53,1
723,20240730,1,2,Morning,8.5,8.3,475.18,0
724,20240731,1,2,Morning,8.5,8.2,469.45,0
725,20240801,1,2,Morning,8.5,8.4,480.90,0
726,20240802,1,2,Morning,5.0,5.1,291.98,0
727,20240804,1,2,Morning,8.5,8.8,503.80,1
728,20240805,1,2,Morning,8.5,9.0,515.25,1
729,20240806,1,2,Morning,8.5,8.9,509.53,1
730,20240807,1,2,Morning,8.5,9.5,543.88,1
731,20240808,1,2,Morning,8.5,9.4,538.15,1
732,20240811,1,2,Morning,8.5,8.3,475.18,0
733,20240812,1,2,Morning,8.5,8.6,492.35,0
734,20240813,1,2,Morning,8.5,8.4,480.90,0
735,20240814,1,2,Morning,8.5,9.5,543.88,1
736,20240815,1,2,Morning,8.5,8.1,463.73,0
737,20240818,1,2,Morning,8.5,9.3,532.43,1
738,20240819,1,2,Morning,8.5,9.5,543.88,1
739,20240820,1,2,Morning,8.5,9.4,538.15,1
740,20240821,1,2,Morning,8.5,8.7,498.08,0
741,20240822,1,2,Morning,8.5,8.3,475.18,0
742,20240825,1,2,Morning,8.5,8.6,492.35,0
743,20240826,1,2,Morning,8.5,8.6,492.35,0
744,20240827,1,2,Morning,8.5,8.2,469.45,0
745,20240828,1,2,Morning,8.5,9.5,543.88,1
746,20240829,1,2,Morning,8.5,8.1,463.73,0
747,20240901,1,2,Morning,8.5,8.1,463.73,0
748,20240902,1,2,Morning,8.5,9.2,526.70,1
749,20240903,1,2,Morning,8.5,8.3,475.18,0
750,20240904,1,2,Morning,8.5,9.1,520.98,1
751,20240905,1,2,Morning,8.5,8.8,503.80,1
752,20240906,1,2,Morning,5.0,5.8,332.05,1
753,20240908,1,2,Morning,8.5,8.5,486.63,0
754,20240909,1,2,Morning,8.5,8.2,469.45,0
755,20240910,1,2,Morning,8.5,8.0,458.00,0
756,20240911,1,2,Morning,8.5,8.5,486.63,0
757,20240912,1,2,Morning,8.5,8.1,463.73,0
758,20240915,1,2,Morning,8.5,8.5,486.63,0
759,20240916,1,2,Morning,8.5,9.5,543.88,1
760,20240917,1,2,Morning,8.5,8.4,480.90,0
761,20240918,1,2,Morning,8.5,9.1,520.98,1
762,20240919,1,2,Morning,8.5,8.7,498.08,0
763,20240920,1,2,Morning,5.0,4.5,257.63,0
764,20240922,1,2,Morning,8.5,9.4,538.15,1
765,20240923,1,2,Morning,8.5,8.5,486.63,0
766,20240924,1,2,Morning,8.5,8.8,503.80,1
767,20240925,1,2,Morning,8.5,8.2,469.45,0
768,20240926,1,2,Morning,8.5,8.9,509.53,1
769,20240929,1,2,Morning,8.5,8.5,486.63,0
770,20240930,1,2,Morning,8.5,9.4,538.15,1
771,20241001,1,2,Morning,8.5,8.8,503.80,1
772,20241002,1,2,Morning,8.5,9.3,532.43,1
773,20241006,1,2,Morning,8.5,8.1,463.73,0
774,20241007,1,2,Morning,8.5,8.9,509.53,1
775,20241008,1,2,Morning,8.5,9.4,538.15,1
776,20241009,1,2,Morning,8.5,8.5,486.63,0
777,20241010,1,2,Morning,8.5,9.0,515.25,1
778,20241011,1,2,Morning,5.0,5.9,337.78,1
779,20241013,1,2,Morning,8.5,8.7,498.08,0
780,20241014,1,2,Morning,8.5,9.4,538.15,1
781,20241015,1,2,Morning,8.5,8.2,469.45,0
782,20241016,1,2,Morning,8.5,9.3,532.43,1
783,20241018,1,2,Morning,5.0,4.7,269.08,0
784,20241020,1,2,Morning,8.5,8.5,486.63,0
785,20241021,1,2,Morning,8.5,9.4,538.15,1
786,20241022,1,2,Morning,8.5,9.1,520.98,1
787,20241023,1,2,Morning,8.5,8.4,480.90,0
788,20241027,1,2,Morning,8.5,8.0,458.00,0
789,20241028,1,2,Morning,8.5,9.2,526.70,1
790,20241029,1,2,Morning,8.5,8.7,498.08,0
791,20241030,1,2,Morning,8.5,8.4,480.90,0
792,20241031,1,2,Morning,8.5,8.7,498.08,0
793,20241101,1,2,Morning,5.0,5.9,337.78,1
794,20241103,1,2,Morning,8.5,8.4,480.90,0
795,20241104,1,2,Morning,8.5,8.5,486.63,0
796,20241105,1,2,Morning,8.5,8.1,463.73,0
797,20241106,1,2,Morning,8.5,7.9,452.28,0
798,20241107,1,2,Morning,8.5,8.9,509.53,1
799,20241110,1,2,Morning,8.5,9.3,532.43,1
800,20241111,1,2,Morning,8.5,8.0,458.00,0
801,20241112,1,2,Morning,8.5,8.8,503.80,1
802,20241113,1,2,Morning,8.5,9.0,515.25,1
803,20241114,1,2,Morning,8.5,8.9,509.53,1
804,20241115,1,2,Morning,5.0,5.2,297.70,0
805,20241117,1,2,Morning,8.5,9.1,520.98,1
806,20241118,1,2,Morning,8.5,8.7,498.08,0
807,20241119,1,2,Morning,8.5,8.6,492.35,0
808,20241120,1,2,Morning,8.5,8.0,458.00,0
809,20241121,1,2,Morning,8.5,8.1,463.73,0
810,20241124,1,2,Morning,8.5,9.5,543.88,1
811,20241125,1,2,Morning,8.5,8.2,469.45,0
812,20241126,1,2,Morning,8.5,8.9,509.53,1
813,20241127,1,2,Morning,8.5,8.4,480.90,0
814,20241128,1,2,Morning,8.5,9.3,532.43,1
815,20241201,1,2,Morning,8.5,9.0,515.25,1
816,20241202,1,2,Morning,8.5,8.2,469.45,0
817,20241203,1,2,Morning,8.5,8.4,480.90,0
818,20241204,1,2,Morning,8.5,8.1,463.73,0
819,20241205,1,2,Morning,8.5,9.5,543.88,1
820,20241206,1,2,Morning,5.0,5.3,303.43,1
821,20241208,1,2,Morning,8.5,8.0,458.00,0
822,20241209,1,2,Morning,8.5,8.7,498.08,0
823,20241210,1,2,Morning,8.5,8.8,503.80,1
824,20241211,1,2,Morning,8.5,8.1,463.73,0
825,20241212,1,2,Morning,8.5,8.6,492.35,0
826,20241213,1,2,Morning,5.0,5.8,332.05,1
827,20241215,1,2,Morning,8.5,8.4,480.90,0
828,20241216,1,2,Morning,8.5,8.5,486.63,0
829,20241217,1,2,Morning,8.5,9.0,515.25,1
830,20241218,1,2,Morning,8.5,9.0,515.25,1
831,20241219,1,2,Morning,8.5,8.4,480.90,0
832,20241220,1,2,Morning,5.0,4.9,280.53,0
833,20241222,1,2,Morning,8.5,8.0,458.00,0
834,20241223,1,2,Morning,8.5,9.2,526.70,1
835,20241224,1,2,Morning,8.5,9.4,538.15,1
836,20241225,1,2,Morning,8.5,9.2,526.70,1
837,20241227,1,2,Morning,5.0,4.9,280.53,0
838,20241229,1,2,Morning,8.5,9.4,538.15,1
839,20241230,1,2,Morning,8.5,8.6,492.35,0
840,20241231,1,2,Morning,8.5,9.1,520.98,1
841,20250101,1,2,Morning,8.5,8.0,458.00,0
842,20250102,1,2,Morning,8.5,8.8,503.80,1
843,20250103,1,2,Morning,5.0,6.0,343.50,1
844,20250105,1,2,Morning,8.5,8.9,509.53,1
845,20250106,1,2,Morning,8.5,8.5,486.63,0
846,20250107,1,2,Morning,8.5,8.0,458.00,0
847,20250108,1,2,Morning,8.5,8.1,463.73,0
848,20250109,1,2,Morning,8.5,8.4,480.90,0
849,20250112,1,2,Morning,8.5,8.0,458.00,0
850,20250113,1,2,Morning,8.5,8.0,458.00,0
851,20250114,1,2,Morning,8.5,8.0,458.00,0
852,20250115,1,2,Morning,8.5,8.1,463.73,0
853,20250116,1,2,Morning,8.5,9.0,515.25,1
854,20250117,1,2,Morning,5.0,5.6,320.60,1
855,20250119,1,2,Morning,8.5,8.6,492.35,0
856,20250120,1,2,Morning,8.5,8.6,492.35,0
857,20250121,1,2,Morning,8.5,8.0,458.00,0
858,20250122,1,2,Morning,8.5,9.3,532.43,1
859,20250123,1,2,Morning,8.5,8.9,509.53,1
860,20250126,1,2,Morning,8.5,9.1,520.98,1
861,20250127,1,2,Morning,8.5,9.3,532.43,1
862,20250128,1,2,Morning,8.5,8.0,458.00,0
863,20250129,1,2,Morning,8.5,8.3,475.18,0
864,20250130,1,2,Morning,8.5,8.2,469.45,0
865,20250131,1,2,Morning,5.0,5.6,320.60,1
866,20250202,1,2,Morning,8.5,8.9,509.53,1
867,20250203,1,2,Morning,8.5,8.9,509.53,1
868,20250204,1,2,Morning,8.5,8.8,503.80,1
869,20250205,1,2,Morning,8.5,8.5,486.63,0
870,20250206,1,2,Morning,8.5,8.2,469.45,0
871,20250209,1,2,Morning,8.5,9.0,515.25,1
872,20250210,1,2,Morning,8.5,9.2,526.70,1
873,20250211,1,2,Morning,8.5,9.1,520.98,1
874,20250212,1,2,Morning,8.5,8.3,475.18,0
875,20250213,1,2,Morning,8.5,9.0,515.25,1
876,20250216,1,2,Morning,8.5,9.3,532.43,1
877,20250217,1,2,Morning,8.5,8.9,509.53,1
878,20250218,1,2,Morning,8.5,8.6,492.35,0
879,20250219,1,2,Morning,8.5,8.0,458.00,0
880,20250220,1,2,Morning,8.5,9.5,543.88,1
881,20250221,1,2,Morning,5.0,4.8,274.80,0
882,20250223,1,2,Morning,8.5,8.6,492.35,0
883,20250224,1,2,Morning,8.5,8.5,486.63,0
884,20250225,1,2,Morning,8.5,9.4,538.15,1
885,20250226,1,2,Morning,8.5,9.1,520.98,1
886,20250227,1,2,Morning,8.5,8.8,503.80,1
887,20250302,1,2,Morning,8.5,8.5,486.63,0
888,20250303,1,2,Morning,8.5,8.6,492.35,0
889,20250304,1,2,Morning,8.5,9.4,538.15,1
890,20250305,1,2,Morning,8.5,8.8,503.80,1
891,20250306,1,2,Morning,8.5,9.0,515.25,1
892,20250309,1,2,Morning,8.5,8.2,469.45,0
893,20250310,1,2,Morning,8.5,8.9,509.53,1
894,20250311,1,2,Morning,8.5,8.1,463.73,0
895,20250312,1,2,Morning,8.5,8.5,486.63,0
896,20250313,1,2,Morning,8.5,8.0,458.00,0
897,20250316,1,2,Morning,8.5,8.3,475.18,0
898,20250317,1,2,Morning,8.5,8.6,492.35,0
899,20250318,1,2,Morning,8.5,8.7,498.08,0
900,20250319,1,2,Morning,8.5,9.0,515.25,1
901,20250320,1,2,Morning,8.5,9.4,538.15,1
902,20250323,1,2,Morning,8.5,9.1,520.98,1
903,20250324,1,2,Morning,8.5,8.4,480.90,0
904,20250325,1,2,Morning,8.5,9.2,526.70,1
905,20250326,1,2,Morning,8.5,8.2,469.45,0
906,20250327,1,2,Morning,8.5,9.4,538.15,1
907,20250328,1,2,Morning,5.0,4.6,263.35,0
908,20250330,1,2,Morning,8.5,8.3,475.18,0
909,20250331,1,2,Morning,8.5,9.0,515.25,1
910,20250401,1,2,Morning,8.5,8.5,486.63,0
911,20250402,1,2,Morning,8.5,8.9,509.53,1
912,20250403,1,2,Morning,8.5,9.3,532.43,1
913,20250406,1,2,Morning,8.5,9.3,532.43,1
914,20250407,1,2,Morning,8.5,9.3,532.43,1
915,20250408,1,2,Morning,8.5,8.3,475.18,0
916,20250409,1,2,Morning,8.5,9.2,526.70,1
917,20250410,1,2,Morning,8.5,8.6,492.35,0
918,20250411,1,2,Morning,5.0,5.9,337.78,1
919,20250414,1,2,Morning,8.5,9.1,520.98,1
920,20250415,1,2,Morning,8.5,9.2,526.70,1
921,20250416,1,2,Morning,8.5,8.0,458.00,0
922,20250417,1,2,Morning,8.5,8.5,486.63,0
923,20250420,1,2,Morning,8.5,9.3,532.43,1
924,20250421,1,2,Morning,8.5,8.8,503.80,1
925,20250422,1,2,Morning,8.5,9.1,520.98,1
926,20250423,1,2,Morning,8.5,8.5,486.63,0
927,20250424,1,2,Morning,8.5,8.9,509.53,1
928,20250425,1,2,Morning,5.0,4.7,269.08,0
929,20250427,1,2,Morning,8.5,8.8,503.80,1
930,20250428,1,2,Morning,8.5,7.9,452.28,0
931,20250429,1,2,Morning,8.5,8.8,503.80,1
932,20250430,1,2,Morning,8.5,8.5,486.63,0
933,20250504,1,2,Morning,8.5,9.3,532.43,1
934,20250505,1,2,Morning,8.5,9.0,515.25,1
935,20250506,1,2,Morning,8.5,9.0,515.25,1
936,20250507,1,2,Morning,8.5,8.6,492.35,0
937,20250508,1,2,Morning,8.5,8.9,509.53,1
938,20250509,1,2,Morning,5.0,5.5,314.88,1
939,20250511,1,2,Morning,8.5,8.8,503.80,1
940,20250512,1,2,Morning,8.5,8.4,480.90,0
941,20250513,1,2,Morning,8.5,8.0,458.00,0
942,20250514,1,2,Morning,8.5,8.3,475.18,0
943,20250515,1,2,Morning,8.5,8.5,486.63,0
944,20250518,1,2,Morning,8.5,9.0,515.25,1
945,20250519,1,2,Morning,8.5,8.2,469.45,0
946,20250520,1,2,Morning,8.5,9.0,515.25,1
947,20250521,1,2,Morning,8.5,8.0,458.00,0
948,20250522,1,2,Morning,8.5,8.3,475.18,0
949,20250525,1,2,Morning,8.5,8.8,503.80,1
950,20250526,1,2,Morning,8.5,8.8,503.80,1
951,20250527,1,2,Morning,8.5,9.2,526.70,1
952,20250528,1,2,Morning,8.5,8.9,509.53,1
953,20250529,1,2,Morning,8.5,8.1,463.73,0
954,20250530,1,2,Morning,5.0,5.7,326.33,1
955,20250601,1,2,Morning,8.5,8.9,509.53,1
956,20250603,1,2,Morning,8.5,8.9,509.53,1
957,20250604,1,2,Morning,8.5,8.8,503.80,1
958,20250605,1,2,Morning,8.5,9.1,520.98,1
959,20250608,1,2,Morning,8.5,8.3,475.18,0
960,20250609,1,2,Morning,8.5,8.1,463.73,0
961,20250610,1,2,Morning,8.5,9.3,532.43,1
962,20250611,1,2,Morning,8.5,8.7,498.08,0
963,20250612,1,2,Morning,8.5,8.4,480.90,0
964,20250613,1,2,Morning,5.0,6.0,343.50,1
965,20250615,1,2,Morning,8.5,8.0,458.00,0
966,20250616,1,2,Morning,8.5,8.2,469.45,0
967,20250617,1,2,Morning,8.5,9.4,538.15,1
968,20250618,1,2,Morning,8.5,8.4,480.90,0
969,20250619,1,2,Morning,8.5,8.1,463.73,0
970,20250620,1,2,Morning,5.0,5.1,291.98,0
971,20250622,1,2,Morning,8.5,9.5,543.88,1
972,20250623,1,2,Morning,8.5,9.1,520.98,1
973,20250624,1,2,Morning,8.5,9.4,538.15,1
974,20250625,1,2,Morning,8.5,9.4,538.15,1
975,20250626,1,2,Morning,8.5,9.5,543.88,1
976,20250627,1,2,Morning,5.0,5.2,297.70,0
977,20250629,1,2,Morning,8.5,9.0,515.25,1
978,20250630,1,2,Morning,8.5,8.2,469.45,0
979,20250701,1,2,Morning,8.5,8.9,509.53,1
980,20250702,1,2,Morning,8.5,9.5,543.88,1
981,20250703,1,2,Morning,8.5,8.0,458.00,0
982,20250704,1,2,Morning,5.0,5.3,303.43,1
983,20250706,1,2,Morning,8.5,8.9,509.53,1
984,20250707,1,2,Morning,8.5,8.9,509.53,1
985,20250708,1,2,Morning,8.5,9.0,515.25,1
986,20250709,1,2,Morning,8.5,8.2,469.45,0
987,20250710,1,2,Morning,8.5,9.5,543.88,1
988,20250711,1,2,Morning,5.0,5.7,326.33,1
989,20250713,1,2,Morning,8.5,8.0,458.00,0
990,20250714,1,2,Morning,8.5,9.3,532.43,1
991,20250715,1,2,Morning,8.5,9.2,526.70,1
992,20250716,1,2,Morning,8.5,8.6,492.35,0
993,20250717,1,2,Morning,8.5,8.1,463.73,0
994,20250720,1,2,Morning,8.5,9.2,526.70,1
